Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
serenity-3,Serenity,,FINEPRINT co,Open Edition Prints,"400-750, 750-1500, fineprint-co, OE2, under-400, under-750, Wategos",TRUE,size,C - 400 x 400,materials,Matt Photographic Paper,Frame,None,OE2-009-003-C-M-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-009-003_Serenity.jpg?v=1537585325,1,Serenity by FINEPRINT co - FINEPRINT co,FALSE,Serenity | FINEPRINT co,Serenity by FINEPRINT co | FINEPRINT co,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,White,OE2-009-003-C-M-W,4600,,0,continue,manual,214,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/oe2-009-003.jpg?v=1537585325,2,Serenity by FINEPRINT co - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,Black,OE2-009-003-C-M-B,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,Scandi,OE2-009-003-C-M-S,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Canvas,,None,OE2-009-003-C-C-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Canvas,,White,OE2-009-003-C-C-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Canvas,,Black,OE2-009-003-C-C-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,C - 400 x 400,,Canvas,,Scandi,OE2-009-003-C-C-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,None,OE2-009-003-D-M-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,White,OE2-009-003-D-M-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,Black,OE2-009-003-D-M-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,Scandi,OE2-009-003-D-M-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Canvas,,None,OE2-009-003-D-C-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Canvas,,White,OE2-009-003-D-C-W,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Canvas,,Black,OE2-009-003-D-C-B,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,D - 500 x 500,,Canvas,,Scandi,OE2-009-003-D-C-S,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,None,OE2-009-003-E-M-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,White,OE2-009-003-E-M-W,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,Black,OE2-009-003-E-M-B,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,Scandi,OE2-009-003-E-M-S,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Canvas,,None,OE2-009-003-E-C-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Canvas,,White,OE2-009-003-E-C-W,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Canvas,,Black,OE2-009-003-E-C-B,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,E - 600 x 600,,Canvas,,Scandi,OE2-009-003-E-C-S,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,None,OE2-009-003-F-M-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,White,OE2-009-003-F-M-W,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,Black,OE2-009-003-F-M-B,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,Scandi,OE2-009-003-F-M-S,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Canvas,,None,OE2-009-003-F-C-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Canvas,,White,OE2-009-003-F-C-W,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Canvas,,Black,OE2-009-003-F-C-B,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,F - 760 x 760,,Canvas,,Scandi,OE2-009-003-F-C-S,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,G - 1000 x 1000,,Canvas,,None,OE2-009-003-G-C-N,1500,,0,continue,manual,198,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,G - 1000 x 1000,,Canvas,,White,OE2-009-003-G-C-W,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,G - 1000 x 1000,,Canvas,,Black,OE2-009-003-G-C-B,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
serenity-3,,,,,,,,G - 1000 x 1000,,Canvas,,Scandi,OE2-009-003-G-C-S,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,Lifegaurd Tower,,FINEPRINT co,Open Edition Prints,"400-750, 750-1500, fineprint-co, OE2, under-400, under-750",TRUE,size,C - 400 x 400,materials,Matt Photographic Paper,Frame,None,OE2-009-002-C-M-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-009-002_Lifeguard_Tower.jpg?v=1537585323,1,Lifegaurd Tower by FINEPRINT co - FINEPRINT co,FALSE,Lifegaurd Tower | FINEPRINT co,Lifegaurd Tower by FINEPRINT co | FINEPRINT co,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,White,OE2-009-002-C-M-W,4600,,0,continue,manual,214,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/oe2-009-002.jpg?v=1537585323,2,Lifegaurd Tower by FINEPRINT co - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,Black,OE2-009-002-C-M-B,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Matt Photographic Paper,,Scandi,OE2-009-002-C-M-S,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Canvas,,None,OE2-009-002-C-C-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Canvas,,White,OE2-009-002-C-C-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Canvas,,Black,OE2-009-002-C-C-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,C - 400 x 400,,Canvas,,Scandi,OE2-009-002-C-C-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,None,OE2-009-002-D-M-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,White,OE2-009-002-D-M-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,Black,OE2-009-002-D-M-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Matt Photographic Paper,,Scandi,OE2-009-002-D-M-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Canvas,,None,OE2-009-002-D-C-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Canvas,,White,OE2-009-002-D-C-W,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Canvas,,Black,OE2-009-002-D-C-B,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,D - 500 x 500,,Canvas,,Scandi,OE2-009-002-D-C-S,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,None,OE2-009-002-E-M-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,White,OE2-009-002-E-M-W,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,Black,OE2-009-002-E-M-B,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Matt Photographic Paper,,Scandi,OE2-009-002-E-M-S,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Canvas,,None,OE2-009-002-E-C-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Canvas,,White,OE2-009-002-E-C-W,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Canvas,,Black,OE2-009-002-E-C-B,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,E - 600 x 600,,Canvas,,Scandi,OE2-009-002-E-C-S,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,None,OE2-009-002-F-M-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,White,OE2-009-002-F-M-W,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,Black,OE2-009-002-F-M-B,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Matt Photographic Paper,,Scandi,OE2-009-002-F-M-S,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Canvas,,None,OE2-009-002-F-C-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Canvas,,White,OE2-009-002-F-C-W,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Canvas,,Black,OE2-009-002-F-C-B,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,F - 760 x 760,,Canvas,,Scandi,OE2-009-002-F-C-S,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,G - 1000 x 1000,,Canvas,,None,OE2-009-002-G-C-N,1500,,0,continue,manual,198,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,G - 1000 x 1000,,Canvas,,White,OE2-009-002-G-C-W,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,G - 1000 x 1000,,Canvas,,Black,OE2-009-002-G-C-B,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
lifegaurd-tower,,,,,,,,G - 1000 x 1000,,Canvas,,Scandi,OE2-009-002-G-C-S,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,Orchid Play,The Open Edition range has been created with your projects in mind. With a focus on quality and originality the Open Edition range is an accessible and affordable selection of diverse art available to trade and wholesale clients.,FINEPRINT co,Open Edition Prints,"400-750, 750-1500, fineprint-co, OE2, under-400, under-750",TRUE,size,C - 400 x 500,materials,Matt Photographic Paper,Frame,None,OE2-012-SW-036-C-M-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-012-SW-036_Orcid_Play.jpg?v=1537585320,1,Orchid Play by FINEPRINT co - FINEPRINT co,FALSE,Orchid Play | FINEPRINT co,Orchid Play by FINEPRINT co | FINEPRINT co,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,White,OE2-012-SW-036-C-M-W,4600,,0,continue,manual,214,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-012-SW-036.jpg?v=1537585320,2,Orchid Play by FINEPRINT co - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,Black,OE2-012-SW-036-C-M-B,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,Scandi,OE2-012-SW-036-C-M-S,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Canvas,,None,OE2-012-SW-036-C-C-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Canvas,,White,OE2-012-SW-036-C-C-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Canvas,,Black,OE2-012-SW-036-C-C-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,C - 400 x 500,,Canvas,,Scandi,OE2-012-SW-036-C-C-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,None,OE2-012-SW-036-D-M-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,White,OE2-012-SW-036-D-M-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,Black,OE2-012-SW-036-D-M-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,Scandi,OE2-012-SW-036-D-M-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Canvas,,None,OE2-012-SW-036-D-C-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Canvas,,White,OE2-012-SW-036-D-C-W,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Canvas,,Black,OE2-012-SW-036-D-C-B,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,D - 500 x 600,,Canvas,,Scandi,OE2-012-SW-036-D-C-S,4600,,0,continue,manual,338,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Matt Photographic Paper,,None,OE2-012-SW-036-E-M-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Matt Photographic Paper,,White,OE2-012-SW-036-E-M-W,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Matt Photographic Paper,,Black,OE2-012-SW-036-E-M-B,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Matt Photographic Paper,,Scandi,OE2-012-SW-036-E-M-S,4600,,0,continue,manual,327,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Canvas,,None,OE2-012-SW-036-E-C-N,1500,,0,continue,manual,99,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Canvas,,White,OE2-012-SW-036-E-C-W,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Canvas,,Black,OE2-012-SW-036-E-C-B,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,E - 600 x 760,,Canvas,,Scandi,OE2-012-SW-036-E-C-S,4600,,0,continue,manual,423,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Matt Photographic Paper,,None,OE2-012-SW-036-F-M-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Matt Photographic Paper,,White,OE2-012-SW-036-F-M-W,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Matt Photographic Paper,,Black,OE2-012-SW-036-F-M-B,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Matt Photographic Paper,,Scandi,OE2-012-SW-036-F-M-S,4600,,0,continue,manual,395,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Canvas,,None,OE2-012-SW-036-F-C-N,1500,,0,continue,manual,155,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Canvas,,White,OE2-012-SW-036-F-C-W,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Canvas,,Black,OE2-012-SW-036-F-C-B,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,F - 760 x 1000,,Canvas,,Scandi,OE2-012-SW-036-F-C-S,4600,,0,continue,manual,507,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,G - 1000 x 1300,,Canvas,,None,OE2-012-SW-036-G-C-N,1500,,0,continue,manual,198,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,G - 1000 x 1300,,Canvas,,White,OE2-012-SW-036-G-C-W,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,G - 1000 x 1300,,Canvas,,Black,OE2-012-SW-036-G-C-B,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
orchid-play,,,,,,,,G - 1000 x 1300,,Canvas,,Scandi,OE2-012-SW-036-G-C-S,4600,,0,continue,manual,690,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,Petals II,The Open Edition range has been created with your projects in mind. With a focus on quality and originality the Open Edition range is an accessible and affordable selection of diverse art available to trade and wholesale clients.,FINEPRINT co,Open Edition Prints,"400-750, 750-1500, fineprint-co, OE2, under-400, under-750",TRUE,size,C - 400 x 500,materials,Matt Photographic Paper,Frame,None,OE2-012-SW-035-C-M-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-012-SW-035_Petals.jpg?v=1537585318,1,Petals II by FINEPRINT co - FINEPRINT co,FALSE,Petals II | FINEPRINT co,Petals II by FINEPRINT co | FINEPRINT co,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,White,OE2-012-SW-035-C-M-W,4600,,0,continue,manual,214,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/OE2-012-SW-035.jpg?v=1537585318,2,Petals II by FINEPRINT co - FINEPRINT co,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,Black,OE2-012-SW-035-C-M-B,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Matt Photographic Paper,,Scandi,OE2-012-SW-035-C-M-S,4600,,0,continue,manual,214,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Canvas,,None,OE2-012-SW-035-C-C-N,1500,,0,continue,manual,53,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Canvas,,White,OE2-012-SW-035-C-C-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Canvas,,Black,OE2-012-SW-035-C-C-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,C - 400 x 500,,Canvas,,Scandi,OE2-012-SW-035-C-C-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,None,OE2-012-SW-035-D-M-N,1500,,0,continue,manual,71,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,White,OE2-012-SW-035-D-M-W,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,Black,OE2-012-SW-035-D-M-B,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
petals-ii,,,,,,,,D - 500 x 600,,Matt Photographic Paper,,Scandi,OE2-012-SW-035-D-M-S,4600,,0,continue,manual,282,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
