Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
yacht-holiday-2,Yacht Holiday,,Slim Aarons,Slim Aarons,,FALSE,size,F - 762 x 1016,materials,Photographic Paper,Frame,None,53403623-F-P-N,1500,shopify,2,continue,manual,936,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/53403623.jpg?v=1542672126,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,53403623-G-P-N,1500,shopify,1,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,53403623-G-P-W,10000,shopify,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,D - 508 x 610,,Photographic Paper,,None,53403623-D-P-N,1500,shopify,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,D - 508 x 610,,Photographic Paper,,White,53403623-D-P-W,4600,shopify,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,53403623-F-P-W,4600,shopify,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,E - 508 x 762,,Photographic Paper,,None,53403623-E-P-N,1500,shopify,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,E - 508 x 762,,Canvas,,None,53403623-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,F - 762 x 1016,,Canvas,,None,53403623-F-C-N,1500,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,G-1016x1525,,Canvas,,Stretched,53403623-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,C - 406 x 508,,Photographic Paper,,None,53403623-C-P-N,1500,shopify,0,continue,manual,368,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,C - 406 x 508,,Photographic Paper,,White,53403623-C-P-W,4600,shopify,0,continue,manual,699,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,F-762x1016,,Canvas,,Stretched,53403623-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,E - 508 x 762,,Photographic Paper,,White,53403623-E-P-W,4600,shopify,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,E-508x762,,Canvas,,Stretched,53403623-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,B-305x406,,Photographic Paper,,None,53403623-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,B-305x406,,Photographic Paper,,White,53403623-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,G - 1016 x 1525,,Canvas,,None,53403623-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,E - 508 x 762,,Canvas,,White,53403623-E-C-W,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,F - 762 x 1016,,Canvas,,White,53403623-F-C-W,4600,shopify,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
yacht-holiday-2,,,,,,,,G - 1016 x 1525,,Canvas,,White,53403623-G-C-W,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fair-fun-1939,Fair Fun 1938,,Slim Aarons,Slim Aarons,"American, European, Getty, Getty images, photograph, Slim Aarons, vintage",FALSE,size,F-762x1016,materials,Photographic Paper,Frame,White,2638914-F-P-W,4600,shopify,0,continue,manual,1870,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/Fun_Fair.jpg?v=1542672067,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
fair-fun-1939,,,,,,,,D-508x609,,Photographic Paper,,White,2638914-D-P-W,4600,shopify,0,continue,manual,897,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fair-fun-1939,,,,,,,,D-508x609,,Photographic Paper,,NONE,2638914-D-P-N,1500,shopify,0,continue,manual,631,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,Helen Dzo Dzo Kaptur,"Former fashion model Helen Dzo Dzo Kaptur and other guests at the Kaufmann Desert House in Palm Springs, California, January 1970.",Slim Aarons,Slim Aarons,"American, European, Getty, Getty images, photograph, Slim Aarons, vintage",FALSE,size,B-305x305,materials,Photographic Paper,Frame,None,605352847[1]-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/152632.jpg?v=1542671616,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,B-305x305,,Photographic Paper,,White,605352847[1]-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,C-406x406,,Photographic Paper,,None,605352847[1]-C-P-N,1500,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,C-406x406,,Photographic Paper,,White,605352847[1]-C-P-W,4600,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,D-508x508,,Photographic Paper,,None,605352847[1]-D-P-N,1500,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,D-508x508,,Photographic Paper,,White,605352847[1]-D-P-W,4600,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,E-610x610,,Canvas,,None,605352847[1]-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,E-610x610,,Canvas,,Stretched,605352847[1]-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,E-610x610,,Photographic Paper,,None,605352847[1]-E-P-N,1500,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,E-610x610,,Photographic Paper,,White,605352847[1]-E-P-W,4600,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,F-762x762,,Canvas,,None,605352847[1]-F-C-N,1500,shopify,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,F-762x762,,Canvas,,Stretched,605352847[1]-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,F-762x762,,Photographic Paper,,None,605352847[1]-F-P-N,1500,shopify,0,continue,manual,979,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,F-762x762,,Photographic Paper,,White,605352847[1]-F-P-W,4600,shopify,0,continue,manual,1455,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,G-1016x1016,,Canvas,,None,605352847[1]-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,G-1016x1016,,Canvas,,Stretched,605352847[1]-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,G-1016x1016,,Photographic Paper,,None,605352847[1]-G-P-N,1500,shopify,0,continue,manual,1331,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
helen-dzo-dzo-kaptur,,,,,,,,G-1016x1016,,Photographic Paper,,White,605352847[1]-G-P-W,10000,shopify,0,continue,manual,2123,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,Pool In Palm Beach,,Slim Aarons,Slim Aarons,,FALSE,size,E - 508 x 762,materials,Photographic Paper,Frame,White,77442781-E-P-W,4600,shopify,0,continue,manual,1102,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/77442781.jpg?v=1542671426,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,C - 406 x 508,,Photographic Paper,,White,77442781-C-P-W,4600,shopify,0,continue,manual,699,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,D - 508 x 610,,Photographic Paper,,None,77442781-D-P-N,1500,shopify,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,D - 508 x 610,,Photographic Paper,,White,77442781-D-P-W,4600,shopify,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,E - 508 x 762,,Photographic Paper,,None,77442781-E-P-N,1500,shopify,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,E - 508 x 762,,Canvas,,None,77442781-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,E-508x762,,Canvas,,Stretched,77442781-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,77442781-F-P-N,1500,shopify,2,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,F - 762 x 1016,,Canvas,,None,77442781-F-C-N,1500,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,F-762x1016,,Canvas,,Stretched,77442781-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,77442781-F-P-W,4600,shopify,2,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,C - 406 x 508,,Photographic Paper,,None,77442781-C-P-N,1500,shopify,0,continue,manual,368,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,77442781-G-P-N,1500,shopify,2,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,G - 1016 x 1525,,Canvas,,None,77442781-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,G-1016x1525,,Canvas,,Stretched,77442781-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,77442781-G-P-W,10000,shopify,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,B-305x406,,Photographic Paper,,None,77442781-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,B-305x406,,Photographic Paper,,White,77442781-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,E - 508 x 762,,Canvas,,White,77442781-E-C-W,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,F - 762 x 1016,,Canvas,,White,77442781-F-C-W,4600,shopify,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
pool-in-palm-beach-1,,,,,,,,G - 1016 x 1525,,Canvas,,White,77442781-G-C-W,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,Kaufmann Desert House,,Slim Aarons,Slim Aarons,,FALSE,size,C - 406 x 508,materials,Photographic Paper,Frame,White,604392793-C-P-W,4600,shopify,0,continue,manual,699,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/604389835_grande_8d97fc37-6c20-4495-a8b4-b9651aeb2bdc.png?v=1542671385,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,D - 508 x 610,,Photographic Paper,,None,604392793-D-P-N,1500,shopify,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,D - 508 x 610,,Photographic Paper,,White,604392793-D-P-W,4600,shopify,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,E - 508 x 762,,Photographic Paper,,None,604392793-E-P-N,1500,shopify,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,E - 508 x 762,,Canvas,,None,604392793-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,E - 508 x 762,,Photographic Paper,,White,604392793-E-P-W,4600,shopify,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,E-508x762,,Canvas,,Stretched,604392793-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,604392793-F-P-N,1500,shopify,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,F - 762 x 1016,,Canvas,,None,604392793-F-C-N,1500,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,F-762x1016,,Canvas,,Stretched,604392793-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,604392793-F-P-W,4600,shopify,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,C - 406 x 508,,Photographic Paper,,None,604392793-C-P-N,1500,shopify,0,continue,manual,368,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,604392793-G-P-N,1500,shopify,-1,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,G - 1016 x 1525,,Canvas,,None,604392793-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,G-1016x1525,,Canvas,,Stretched,604392793-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,604392793-G-P-W,10000,shopify,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,B-305x406,,Photographic Paper,,None,604392793-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,B-305x406,,Photographic Paper,,White,604392793-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,E - 508 x 762,,Canvas,,White,604392793-E-C-W,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,F - 762 x 1016,,Canvas,,White,604392793-F-C-W,4600,shopify,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
kaufmann-desert-house-6,,,,,,,,G - 1016 x 1525,,Canvas,,White,604392793-G-C-W,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,Fort Lauderdale Beach,,Slim Aarons,Slim Aarons,,FALSE,size,C - 406 x 508,materials,Photographic Paper,Frame,None,113915620-C-P-N,1500,shopify,0,continue,manual,368,0,TRUE,TRUE,,,,,FALSE,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,C - 406 x 508,,Photographic Paper,,White,113915620-C-P-W,4600,shopify,0,continue,manual,699,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,D - 508 x 610,,Photographic Paper,,None,113915620-D-P-N,1500,shopify,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,D - 508 x 610,,Photographic Paper,,White,113915620-D-P-W,4600,shopify,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,E - 508 x 762,,Photographic Paper,,None,113915620-E-P-N,1500,shopify,0,continue,manual,548,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,E - 508 x 762,,Canvas,,None,113915620-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,E - 508 x 762,,Photographic Paper,,White,113915620-E-P-W,4600,shopify,0,continue,manual,1102,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,E-508x762,,Canvas,,Stretched,113915620-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,None,113915620-F-P-N,1500,shopify,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,F - 762 x 1016,,Canvas,,None,113915620-F-C-N,1500,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,F-762x1016,,Canvas,,Stretched,113915620-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,F - 762 x 1016,,Photographic Paper,,White,113915620-F-P-W,4600,shopify,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,None,113915620-G-P-N,1500,shopify,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,G - 1016 x 1525,,Canvas,,None,113915620-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,G-1016x1525,,Canvas,,Stretched,113915620-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,G - 1016 x 1525,,Photographic Paper,,White,113915620-G-P-W,10000,shopify,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,B-305x406,,Photographic Paper,,None,113915620-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,B-305x406,,Photographic Paper,,White,113915620-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,E - 508 x 762,,Canvas,,White,113915620-E-C-W,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,F - 762 x 1016,,Canvas,,White,113915620-F-C-W,4600,shopify,0,continue,manual,1743,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
fort-lauderdale-beach-1,,,,,,,,G - 1016 x 1525,,Canvas,,White,113915620-G-C-W,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,My Toy,,Slim Aarons,Slim Aarons,,FALSE,size,C - 406 x 406,materials,Photographic Paper,Frame,None,3163540-C-P-N,1500,shopify,0,continue,manual,368,0,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/2439/0231/products/3163540.jpg?v=1542671343,1,,FALSE,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,C - 406 x 406,,Photographic Paper,,White,3163540-C-P-W,4600,shopify,0,continue,manual,699,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,D - 508 x 508,,Photographic Paper,,None,3163540-D-P-N,1500,shopify,0,continue,manual,429,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,D - 508 x 508,,Photographic Paper,,White,3163540-D-P-W,4600,shopify,0,continue,manual,872,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,E-610x610,,Canvas,,None,3163540-E-C-N,1500,shopify,0,continue,manual,879,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,E-610x610,,Canvas,,Stretched,3163540-E-C-S,4600,shopify,0,continue,manual,1304,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,E-610x610,,Photographic Paper,,None,3163540-E-P-N,1500,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,E-610x610,,Photographic Paper,,White,3163540-E-P-W,4600,shopify,0,continue,manual,0,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,F - 762 x 762,,Canvas,,None,3163540-F-C-N,1500,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,F-762x762,,Canvas,,Stretched,3163540-F-C-S,4600,shopify,0,continue,manual,1268,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,F - 762 x 762,,Photographic Paper,,None,3163540-F-P-N,1500,shopify,0,continue,manual,936,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,F - 762 x 762,,Photographic Paper,,White,3163540-F-P-W,4600,shopify,0,continue,manual,1584,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,G - 1016 x 1016,,Canvas,,None,3163540-G-C-N,1500,shopify,0,continue,manual,1347,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,G-1016x1016,,Canvas,,Stretched,3163540-G-C-S,4600,shopify,0,continue,manual,1980,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,G - 1016 x 1016,,Photographic Paper,,None,3163540-G-P-N,1500,shopify,0,continue,manual,1170,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,G - 1016 x 1016,,Photographic Paper,,White,3163540-G-P-W,10000,shopify,0,continue,manual,2124,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,B-305x305,,Photographic Paper,,None,3163540-B-P-N,1500,shopify,0,continue,manual,303,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
my-toy-1,,,,,,,,B-305x305,,Photographic Paper,,White,3163540-B-P-W,0,shopify,0,continue,manual,573,0,TRUE,TRUE,,,,,,,,,,,,,,,,,,,,,,kg,,
